game_date,home_team,away_team,catcher_id,Name,MLBAMID,Team,STD_POS
2024-08-30,CWS,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-30,CWS,NYM,686676,Korey Lee,686676,CHW,C
2024-08-30,CIN,MIL,661388,William Contreras,661388,MIL,C
2024-08-30,CIN,MIL,571912,Luke Maile,571912,CIN,C
2024-08-30,CIN,MIL,606992,Eric Haase,606992,MIL,C/OF
2024-08-30,CIN,MIL,663886,Tyler Stephenson,663886,CIN,C
2024-08-30,CLE,PIT,595978,Austin Hedges,595978,CLE,C
2024-08-30,CLE,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-08-30,CLE,PIT,518735,Yasmani Grandal,518735,PIT,C
2024-08-30,COL,BAL,543510,James McCann,543510,BAL,C
2024-08-30,COL,BAL,607732,Jacob Stallings,607732,COL,C
2024-08-30,DET,BOS,657136,Connor Wong,657136,BOS,C/1B
2024-08-30,DET,BOS,668670,Jake Rogers,668670,DET,C
2024-08-30,HOU,KC,666023,Freddy Fermin,666023,KC,C
2024-08-30,HOU,KC,673237,Yainer Diaz,673237,HOU,C
2024-08-30,LAA,SEA,663728,Cal Raleigh,663728,SEA,C
2024-08-30,LAA,SEA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-30,MIN,TOR,680777,Ryan Jeffers,680777,MIN,C
2024-08-30,MIN,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-08-30,NYY,STL,669224,Austin Wells,669224,NYY,C
2024-08-30,NYY,STL,686780,Pedro Pages,686780,STL,C
2024-08-30,PHI,ATL,669221,Sean Murphy,669221,ATL,C
2024-08-30,PHI,ATL,592663,J.T. Realmuto,592663,PHI,C
2024-08-30,SF,MIA,672275,Patrick Bailey,672275,SF,C
2024-08-30,SF,MIA,663743,Nick Fortes,663743,MIA,C
2024-08-30,TB,SD,669134,Luis Campusano,669134,SD,C
2024-08-30,TEX,OAK,669127,Shea Langeliers,669127,OAK,C
2024-08-30,TEX,OAK,608348,Carson Kelly,608348,TEX,C
2024-08-30,WSH,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-30,WSH,CHC,660688,Keibert Ruiz,660688,WSH,C
2024-08-29,AZ,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-29,AZ,NYM,680728,Adrian Del Castillo,680728,ARI,C
2024-08-29,AZ,NYM,620443,Luis Torrens,620443,NYM,C
2024-08-29,AZ,NYM,645444,Jose Herrera,645444,ARI,C
2024-08-29,BOS,TOR,661531,Brian Serven,661531,FA,C
2024-08-29,BOS,TOR,643376,Danny Jansen,643376,BOS,C
2024-08-29,CWS,TEX,641680,Jonah Heim,641680,TEX,C
2024-08-29,CWS,TEX,686676,Korey Lee,686676,CHW,C
2024-08-29,CIN,OAK,668832,Kyle McCann,668832,OAK,C
2024-08-29,CIN,OAK,663886,Tyler Stephenson,663886,CIN,C
2024-08-29,COL,MIA,691011,Drew Romo,691011,COL,C
2024-08-29,DET,LAA,642136,Matt Thaiss,642136,LAA,C
2024-08-29,DET,LAA,693307,Dillon Dingler,693307,DET,C
2024-08-29,HOU,KC,673237,Yainer Diaz,673237,HOU,C
2024-08-29,HOU,KC,666023,Freddy Fermin,666023,KC,C
2024-08-29,HOU,KC,521692,Salvador Perez,521692,KC,C/1B
2024-08-29,LAD,BAL,605131,Austin Barnes,605131,LAD,C
2024-08-29,LAD,BAL,668939,Adley Rutschman,668939,BAL,C
2024-08-29,MIL,SF,596142,Gary Sanchez,596142,MIL,C
2024-08-29,MIL,SF,672275,Patrick Bailey,672275,SF,C
2024-08-29,PHI,ATL,592663,J.T. Realmuto,592663,PHI,C
2024-08-29,PHI,ATL,669221,Sean Murphy,669221,ATL,C
2024-08-29,PHI,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-08-29,STL,SD,671056,Ivan Herrera,671056,STL,C
2024-08-29,STL,SD,543309,Kyle Higashioka,543309,SD,C
2024-08-28,AZ,NYM,680728,Adrian Del Castillo,680728,ARI,C
2024-08-28,AZ,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-28,BOS,TOR,657136,Connor Wong,657136,BOS,C/1B
2024-08-28,BOS,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-08-28,CWS,TEX,608348,Carson Kelly,608348,TEX,C
2024-08-28,CWS,TEX,642020,Chuckie Robinson,642020,CHW,C
2024-08-28,CIN,OAK,669127,Shea Langeliers,669127,OAK,C
2024-08-28,CIN,OAK,663886,Tyler Stephenson,663886,CIN,C
2024-08-28,CLE,KC,595978,Austin Hedges,595978,CLE,C
2024-08-28,CLE,KC,666023,Freddy Fermin,666023,KC,C
2024-08-28,CLE,KC,666310,Bo Naylor,666310,CLE,C
2024-08-28,COL,MIA,691011,Drew Romo,691011,COL,C
2024-08-28,COL,MIA,663743,Nick Fortes,663743,MIA,C
2024-08-28,DET,LAA,668670,Jake Rogers,668670,DET,C
2024-08-28,DET,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-28,LAD,BAL,669257,Will Smith,669257,LAD,C
2024-08-28,LAD,BAL,543510,James McCann,543510,BAL,C
2024-08-28,MIL,SF,661388,William Contreras,661388,MIL,C
2024-08-28,MIL,SF,592200,Curt Casali,592200,SF,C
2024-08-28,MIN,ATL,669221,Sean Murphy,669221,ATL,C
2024-08-28,MIN,ATL,543877,Christian Vazquez,543877,MIN,C
2024-08-28,PHI,HOU,605170,Victor Caratini,605170,HOU,C
2024-08-28,PHI,HOU,596117,Garrett Stubbs,596117,PHI,C
2024-08-28,PIT,CHC,542194,Christian Bethancourt,542194,CHC,C
2024-08-28,PIT,CHC,680779,Henry Davis,680779,PIT,C/OF
2024-08-28,PIT,CHC,518735,Yasmani Grandal,518735,PIT,C
2024-08-28,SEA,TB,641598,Mitch Garver,641598,SEA,C
2024-08-28,SEA,TB,666163,Ben Rortvedt,666163,TB,C
2024-08-28,STL,SD,543309,Kyle Higashioka,543309,SD,C
2024-08-28,STL,SD,686780,Pedro Pages,686780,STL,C
2024-08-28,WSH,NYY,660688,Keibert Ruiz,660688,WSH,C
2024-08-28,WSH,NYY,669224,Austin Wells,669224,NYY,C
2024-08-27,AZ,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-27,AZ,NYM,645444,Jose Herrera,645444,ARI,C
2024-08-27,BOS,TOR,643376,Danny Jansen,643376,BOS,C
2024-08-27,BOS,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-08-27,CWS,TEX,641680,Jonah Heim,641680,TEX,C
2024-08-27,CWS,TEX,686676,Korey Lee,686676,CHW,C
2024-08-27,CIN,OAK,669127,Shea Langeliers,669127,OAK,C
2024-08-27,CIN,OAK,663886,Tyler Stephenson,663886,CIN,C
2024-08-27,CLE,KC,521692,Salvador Perez,521692,KC,C/1B
2024-08-27,CLE,KC,666310,Bo Naylor,666310,CLE,C
2024-08-27,COL,MIA,663743,Nick Fortes,663743,MIA,C
2024-08-27,COL,MIA,607732,Jacob Stallings,607732,COL,C
2024-08-27,DET,LAA,668670,Jake Rogers,668670,DET,C
2024-08-27,DET,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-27,LAD,BAL,668939,Adley Rutschman,668939,BAL,C
2024-08-27,LAD,BAL,669257,Will Smith,669257,LAD,C
2024-08-27,MIL,SF,592200,Curt Casali,592200,SF,C
2024-08-27,MIL,SF,661388,William Contreras,661388,MIL,C
2024-08-27,MIN,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-08-27,MIN,ATL,680777,Ryan Jeffers,680777,MIN,C
2024-08-27,PHI,HOU,592663,J.T. Realmuto,592663,PHI,C
2024-08-27,PHI,HOU,673237,Yainer Diaz,673237,HOU,C
2024-08-27,PIT,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-27,PIT,CHC,680779,Henry Davis,680779,PIT,C/OF
2024-08-27,SEA,TB,663728,Cal Raleigh,663728,SEA,C
2024-08-27,STL,SD,669134,Luis Campusano,669134,SD,C
2024-08-27,STL,SD,671056,Ivan Herrera,671056,STL,C
2024-08-27,WSH,NYY,660688,Keibert Ruiz,660688,WSH,C
2024-08-27,WSH,NYY,669224,Austin Wells,669224,NYY,C
2024-08-27,WSH,NYY,624431,Jose Trevino,624431,NYY,C
2024-08-26,BOS,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-08-26,BOS,TOR,657136,Connor Wong,657136,BOS,C/1B
2024-08-26,CWS,DET,693307,Dillon Dingler,693307,DET,C
2024-08-26,CWS,DET,686676,Korey Lee,686676,CHW,C
2024-08-26,CLE,KC,521692,Salvador Perez,521692,KC,C/1B
2024-08-26,CLE,KC,666310,Bo Naylor,666310,CLE,C
2024-08-26,CLE,KC,595978,Austin Hedges,595978,CLE,C
2024-08-26,CLE,KC,666023,Freddy Fermin,666023,KC,C
2024-08-26,COL,MIA,607732,Jacob Stallings,607732,COL,C
2024-08-26,COL,MIA,663743,Nick Fortes,663743,MIA,C
2024-08-26,MIN,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-08-26,MIN,ATL,543877,Christian Vazquez,543877,MIN,C
2024-08-26,PHI,HOU,673237,Yainer Diaz,673237,HOU,C
2024-08-26,PHI,HOU,592663,J.T. Realmuto,592663,PHI,C
2024-08-26,PIT,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-26,PIT,CHC,518735,Yasmani Grandal,518735,PIT,C
2024-08-26,SEA,TB,663728,Cal Raleigh,663728,SEA,C
2024-08-26,SEA,TB,666163,Ben Rortvedt,666163,TB,C
2024-08-26,STL,SD,543309,Kyle Higashioka,543309,SD,C
2024-08-26,STL,SD,671056,Ivan Herrera,671056,STL,C
2024-08-26,WSH,NYY,669224,Austin Wells,669224,NYY,C
2024-08-26,WSH,NYY,660688,Keibert Ruiz,660688,WSH,C
2024-08-25,ATL,WSH,686452,Drew Millas,686452,WSH,C
2024-08-25,ATL,WSH,669221,Sean Murphy,669221,ATL,C
2024-08-25,BAL,HOU,605170,Victor Caratini,605170,HOU,C
2024-08-25,BAL,HOU,668939,Adley Rutschman,668939,BAL,C
2024-08-25,BOS,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-25,BOS,AZ,657136,Connor Wong,657136,BOS,C/1B
2024-08-25,CWS,DET,693307,Dillon Dingler,693307,DET,C
2024-08-25,CWS,DET,642020,Chuckie Robinson,642020,CHW,C
2024-08-25,CLE,TEX,595978,Austin Hedges,595978,CLE,C
2024-08-25,CLE,TEX,641680,Jonah Heim,641680,TEX,C
2024-08-25,KC,PHI,596117,Garrett Stubbs,596117,PHI,C
2024-08-25,KC,PHI,666023,Freddy Fermin,666023,KC,C
2024-08-25,LAD,TB,676439,Hunter Feduccia,676439,LAD,C
2024-08-25,LAD,TB,666163,Ben Rortvedt,666163,TB,C
2024-08-25,MIA,CHC,663743,Nick Fortes,663743,MIA,C
2024-08-25,MIA,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-25,MIA,CHC,542194,Christian Bethancourt,542194,CHC,C
2024-08-25,MIN,STL,686780,Pedro Pages,686780,STL,C
2024-08-25,MIN,STL,680777,Ryan Jeffers,680777,MIN,C
2024-08-25,NYY,COL,624431,Jose Trevino,624431,NYY,C
2024-08-25,NYY,COL,691011,Drew Romo,691011,COL,C
2024-08-25,OAK,MIL,669127,Shea Langeliers,669127,OAK,C
2024-08-25,OAK,MIL,606992,Eric Haase,606992,MIL,C/OF
2024-08-25,OAK,MIL,596142,Gary Sanchez,596142,MIL,C
2024-08-25,PIT,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-25,PIT,CIN,518735,Yasmani Grandal,518735,PIT,C
2024-08-25,SD,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-25,SD,NYM,543309,Kyle Higashioka,543309,SD,C
2024-08-25,SD,NYM,620443,Luis Torrens,620443,NYM,C
2024-08-25,SD,NYM,669134,Luis Campusano,669134,SD,C
2024-08-25,SEA,SF,663728,Cal Raleigh,663728,SEA,C
2024-08-25,SEA,SF,592200,Curt Casali,592200,SF,C
2024-08-25,TOR,LAA,672386,Alejandro Kirk,672386,TOR,C
2024-08-25,TOR,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-24,ATL,WSH,518595,Travis d’Arnaud,518595,ATL,C
2024-08-24,ATL,WSH,660688,Keibert Ruiz,660688,WSH,C
2024-08-24,BAL,HOU,668939,Adley Rutschman,668939,BAL,C
2024-08-24,BAL,HOU,673237,Yainer Diaz,673237,HOU,C
2024-08-24,BOS,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-24,BOS,AZ,657136,Connor Wong,657136,BOS,C/1B
2024-08-24,BOS,AZ,645444,Jose Herrera,645444,ARI,C
2024-08-24,CWS,DET,668670,Jake Rogers,668670,DET,C
2024-08-24,CWS,DET,642020,Chuckie Robinson,642020,CHW,C
2024-08-24,CWS,DET,686676,Korey Lee,686676,CHW,C
2024-08-24,CLE,TEX,666310,Bo Naylor,666310,CLE,C
2024-08-24,CLE,TEX,608348,Carson Kelly,608348,TEX,C
2024-08-24,KC,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-08-24,KC,PHI,521692,Salvador Perez,521692,KC,C/1B
2024-08-24,LAD,TB,666163,Ben Rortvedt,666163,TB,C
2024-08-24,LAD,TB,669257,Will Smith,669257,LAD,C
2024-08-24,MIA,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-24,MIN,STL,543877,Christian Vazquez,543877,MIN,C
2024-08-24,MIN,STL,686780,Pedro Pages,686780,STL,C
2024-08-24,NYY,COL,691011,Drew Romo,691011,COL,C
2024-08-24,NYY,COL,669224,Austin Wells,669224,NYY,C
2024-08-24,OAK,MIL,661388,William Contreras,661388,MIL,C
2024-08-24,OAK,MIL,669127,Shea Langeliers,669127,OAK,C
2024-08-24,PIT,CIN,571912,Luke Maile,571912,CIN,C
2024-08-24,PIT,CIN,663698,Joey Bart,663698,PIT,C
2024-08-24,PIT,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-24,SD,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-24,SD,NYM,543309,Kyle Higashioka,543309,SD,C
2024-08-24,SEA,SF,592200,Curt Casali,592200,SF,C
2024-08-24,SEA,SF,663728,Cal Raleigh,663728,SEA,C
2024-08-24,SEA,SF,641598,Mitch Garver,641598,SEA,C
2024-08-24,TOR,LAA,661531,Brian Serven,661531,FA,C
2024-08-24,TOR,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-23,ATL,WSH,660688,Keibert Ruiz,660688,WSH,C
2024-08-23,ATL,WSH,669221,Sean Murphy,669221,ATL,C
2024-08-23,BAL,HOU,543510,James McCann,543510,BAL,C
2024-08-23,BAL,HOU,673237,Yainer Diaz,673237,HOU,C
2024-08-23,BOS,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-23,BOS,AZ,643376,Danny Jansen,643376,BOS,C
2024-08-23,CWS,DET,693307,Dillon Dingler,693307,DET,C
2024-08-23,CWS,DET,686676,Korey Lee,686676,CHW,C
2024-08-23,CLE,TEX,641680,Jonah Heim,641680,TEX,C
2024-08-23,CLE,TEX,666310,Bo Naylor,666310,CLE,C
2024-08-23,KC,PHI,521692,Salvador Perez,521692,KC,C/1B
2024-08-23,KC,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-08-23,LAD,TB,669257,Will Smith,669257,LAD,C
2024-08-23,MIA,CHC,665804,Miguel Amaya,665804,CHC,C
2024-08-23,MIA,CHC,663743,Nick Fortes,663743,MIA,C
2024-08-23,MIN,STL,575929,Willson Contreras,575929,STL,C
2024-08-23,MIN,STL,680777,Ryan Jeffers,680777,MIN,C
2024-08-23,NYY,COL,624431,Jose Trevino,624431,NYY,C
2024-08-23,NYY,COL,607732,Jacob Stallings,607732,COL,C
2024-08-23,OAK,MIL,661388,William Contreras,661388,MIL,C
2024-08-23,OAK,MIL,669127,Shea Langeliers,669127,OAK,C
2024-08-23,PIT,CIN,663698,Joey Bart,663698,PIT,C
2024-08-23,PIT,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-23,SD,NYM,543309,Kyle Higashioka,543309,SD,C
2024-08-23,SD,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-23,SEA,SF,592200,Curt Casali,592200,SF,C
2024-08-23,SEA,SF,663728,Cal Raleigh,663728,SEA,C
2024-08-23,TOR,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-23,TOR,LAA,661531,Brian Serven,661531,FA,C
2024-08-23,TOR,LAA,672386,Alejandro Kirk,672386,TOR,C
2024-08-22,ATL,PHI,669221,Sean Murphy,669221,ATL,C
2024-08-22,ATL,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-08-22,BAL,HOU,605170,Victor Caratini,605170,HOU,C
2024-08-22,BAL,HOU,668939,Adley Rutschman,668939,BAL,C
2024-08-22,CHC,DET,665804,Miguel Amaya,665804,CHC,C
2024-08-22,CHC,DET,693307,Dillon Dingler,693307,DET,C
2024-08-22,NYY,CLE,669224,Austin Wells,669224,NYY,C
2024-08-22,NYY,CLE,595978,Austin Hedges,595978,CLE,C
2024-08-22,NYY,CLE,666310,Bo Naylor,666310,CLE,C
2024-08-22,OAK,TB,669127,Shea Langeliers,669127,OAK,C
2024-08-22,PIT,CIN,518735,Yasmani Grandal,518735,PIT,C
2024-08-22,PIT,CIN,571912,Luke Maile,571912,CIN,C
2024-08-22,SD,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-08-22,SD,NYM,669134,Luis Campusano,669134,SD,C
2024-08-22,STL,MIL,575929,Willson Contreras,575929,STL,C
2024-08-22,STL,MIL,596142,Gary Sanchez,596142,MIL,C
2024-08-22,TOR,LAA,672386,Alejandro Kirk,672386,TOR,C
2024-08-22,TOR,LAA,642136,Matt Thaiss,642136,LAA,C
2024-08-22,WSH,COL,660688,Keibert Ruiz,660688,WSH,C
2024-08-22,WSH,COL,607732,Jacob Stallings,607732,COL,C
2024-08-21,ATL,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-08-21,ATL,PHI,669221,Sean Murphy,669221,ATL,C
2024-08-21,CHC,DET,668670,Jake Rogers,668670,DET,C
2024-08-21,CHC,DET,542194,Christian Bethancourt,542194,CHC,C
2024-08-21,HOU,BOS,657136,Connor Wong,657136,BOS,C/1B
2024-08-21,HOU,BOS,605170,Victor Caratini,605170,HOU,C
2024-08-21,KC,LAA,521692,Salvador Perez,521692,KC,C/1B
2024-08-21,KC,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-21,LAD,SEA,669257,Will Smith,669257,LAD,C
2024-08-21,LAD,SEA,663728,Cal Raleigh,663728,SEA,C
2024-08-21,MIA,AZ,645444,Jose Herrera,645444,ARI,C
2024-08-21,MIA,AZ,663743,Nick Fortes,663743,MIA,C
2024-08-21,MIA,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-21,NYM,BAL,668939,Adley Rutschman,668939,BAL,C
2024-08-21,NYM,BAL,682626,Francisco Alvarez,682626,NYM,C
2024-08-21,NYM,BAL,620443,Luis Torrens,620443,NYM,C
2024-08-21,NYY,CLE,669224,Austin Wells,669224,NYY,C
2024-08-21,NYY,CLE,595978,Austin Hedges,595978,CLE,C
2024-08-21,OAK,TB,668832,Kyle McCann,668832,OAK,C
2024-08-21,SD,MIN,543877,Christian Vazquez,543877,MIN,C
2024-08-21,SD,MIN,543309,Kyle Higashioka,543309,SD,C
2024-08-21,SF,CWS,686676,Korey Lee,686676,CHW,C
2024-08-21,SF,CWS,592200,Curt Casali,592200,SF,C
2024-08-21,STL,MIL,661388,William Contreras,661388,MIL,C
2024-08-21,STL,MIL,575929,Willson Contreras,575929,STL,C
2024-08-21,TEX,PIT,518735,Yasmani Grandal,518735,PIT,C
2024-08-21,TEX,PIT,641680,Jonah Heim,641680,TEX,C
2024-08-21,TOR,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-21,TOR,CIN,672386,Alejandro Kirk,672386,TOR,C
2024-08-21,TOR,CIN,661531,Brian Serven,661531,FA,C
2024-08-21,WSH,COL,660688,Keibert Ruiz,660688,WSH,C
2024-08-21,WSH,COL,691011,Drew Romo,691011,COL,C
2024-08-20,ATL,PHI,669221,Sean Murphy,669221,ATL,C
2024-08-20,ATL,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-08-20,CHC,DET,665804,Miguel Amaya,665804,CHC,C
2024-08-20,CHC,DET,693307,Dillon Dingler,693307,DET,C
2024-08-20,HOU,BOS,643376,Danny Jansen,643376,BOS,C
2024-08-20,HOU,BOS,673237,Yainer Diaz,673237,HOU,C
2024-08-20,KC,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-20,KC,LAA,666023,Freddy Fermin,666023,KC,C
2024-08-20,LAD,SEA,669257,Will Smith,669257,LAD,C
2024-08-20,LAD,SEA,663728,Cal Raleigh,663728,SEA,C
2024-08-20,MIA,AZ,645444,Jose Herrera,645444,ARI,C
2024-08-20,MIA,AZ,663743,Nick Fortes,663743,MIA,C
2024-08-20,NYM,BAL,543510,James McCann,543510,BAL,C
2024-08-20,NYM,BAL,682626,Francisco Alvarez,682626,NYM,C
2024-08-20,NYY,CLE,595978,Austin Hedges,595978,CLE,C
2024-08-20,NYY,CLE,669224,Austin Wells,669224,NYY,C
2024-08-20,NYY,CLE,666310,Bo Naylor,666310,CLE,C
2024-08-20,NYY,CLE,624431,Jose Trevino,624431,NYY,C
2024-08-20,OAK,TB,669127,Shea Langeliers,669127,OAK,C
2024-08-20,SD,MIN,669134,Luis Campusano,669134,SD,C
2024-08-20,SD,MIN,543877,Christian Vazquez,543877,MIN,C
2024-08-20,SD,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-08-20,SF,CWS,592200,Curt Casali,592200,SF,C
2024-08-20,SF,CWS,686676,Korey Lee,686676,CHW,C
2024-08-20,STL,MIL,661388,William Contreras,661388,MIL,C
2024-08-20,STL,MIL,575929,Willson Contreras,575929,STL,C
2024-08-20,TEX,PIT,663698,Joey Bart,663698,PIT,C
2024-08-20,TEX,PIT,608348,Carson Kelly,608348,TEX,C
2024-08-20,TOR,CIN,672386,Alejandro Kirk,672386,TOR,C
2024-08-20,TOR,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-20,WSH,COL,691011,Drew Romo,691011,COL,C
2024-08-20,WSH,COL,656180,Riley Adams,656180,WSH,C
2024-08-19,HOU,BOS,643376,Danny Jansen,643376,BOS,C
2024-08-19,HOU,BOS,673237,Yainer Diaz,673237,HOU,C
2024-08-19,HOU,BOS,605170,Victor Caratini,605170,HOU,C
2024-08-19,KC,LAA,521692,Salvador Perez,521692,KC,C/1B
2024-08-19,KC,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-08-19,LAD,SEA,669257,Will Smith,669257,LAD,C
2024-08-19,LAD,SEA,663728,Cal Raleigh,663728,SEA,C
2024-08-19,MIA,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-19,MIA,AZ,663743,Nick Fortes,663743,MIA,C
2024-08-19,NYM,BAL,668939,Adley Rutschman,668939,BAL,C
2024-08-19,NYM,BAL,682626,Francisco Alvarez,682626,NYM,C
2024-08-19,OAK,TB,669127,Shea Langeliers,669127,OAK,C
2024-08-19,SD,MIN,543309,Kyle Higashioka,543309,SD,C
2024-08-19,SD,MIN,543877,Christian Vazquez,543877,MIN,C
2024-08-19,SF,CWS,592200,Curt Casali,592200,SF,C
2024-08-19,SF,CWS,686676,Korey Lee,686676,CHW,C
2024-08-19,TEX,PIT,641680,Jonah Heim,641680,TEX,C
2024-08-19,TEX,PIT,518735,Yasmani Grandal,518735,PIT,C
2024-08-19,TOR,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-08-19,TOR,CIN,672386,Alejandro Kirk,672386,TOR,C
2024-08-18,BAL,BOS,668939,Adley Rutschman,668939,BAL,C
2024-08-18,BAL,BOS,643376,Danny Jansen,643376,BOS,C
2024-08-18,BAL,BOS,657136,Connor Wong,657136,BOS,C/1B
2024-08-18,CHC,TOR,661531,Brian Serven,661531,FA,C
2024-08-18,CHC,TOR,665804,Miguel Amaya,665804,CHC,C
2024-08-18,CIN,KC,666023,Freddy Fermin,666023,KC,C
2024-08-18,CIN,KC,571912,Luke Maile,571912,CIN,C
2024-08-18,COL,SD,607732,Jacob Stallings,607732,COL,C
2024-08-18,COL,SD,543309,Kyle Higashioka,543309,SD,C
2024-08-18,DET,NYY,669224,Austin Wells,669224,NYY,C
2024-08-18,DET,NYY,668670,Jake Rogers,668670,DET,C
2024-08-18,DET,NYY,624431,Jose Trevino,624431,NYY,C
2024-08-18,HOU,CWS,673237,Yainer Diaz,673237,HOU,C
2024-08-18,HOU,CWS,686676,Korey Lee,686676,CHW,C
2024-08-18,LAA,ATL,669221,Sean Murphy,669221,ATL,C
2024-08-18,LAA,ATL,681351,Logan O’Hoppe,681351,LAA,C
2024-08-18,LAA,ATL,642136,Matt Thaiss,642136,LAA,C
2024-08-18,MIL,CLE,606992,Eric Haase,606992,MIL,C/OF
2024-08-18,MIL,CLE,595978,Austin Hedges,595978,CLE,C
2024-08-18,MIL,CLE,666310,Bo Naylor,666310,CLE,C
2024-08-18,NYM,MIA,663743,Nick Fortes,663743,MIA,C
2024-08-18,NYM,MIA,682626,Francisco Alvarez,682626,NYM,C
2024-08-18,NYM,MIA,620443,Luis Torrens,620443,NYM,C
2024-08-18,OAK,SF,672275,Patrick Bailey,672275,SF,C
2024-08-18,OAK,SF,669127,Shea Langeliers,669127,OAK,C
2024-08-18,PHI,WSH,660688,Keibert Ruiz,660688,WSH,C
2024-08-18,PHI,WSH,596117,Garrett Stubbs,596117,PHI,C
2024-08-18,PIT,SEA,663728,Cal Raleigh,663728,SEA,C
2024-08-18,PIT,SEA,663698,Joey Bart,663698,PIT,C
2024-08-18,STL,LAD,605131,Austin Barnes,605131,LAD,C
2024-08-18,STL,LAD,575929,Willson Contreras,575929,STL,C
2024-08-18,STL,LAD,686780,Pedro Pages,686780,STL,C
2024-08-18,TB,AZ,680728,Adrian Del Castillo,680728,ARI,C
2024-08-18,TB,AZ,666163,Ben Rortvedt,666163,TB,C
2024-08-18,TEX,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-08-18,TEX,MIN,608348,Carson Kelly,608348,TEX,C
2024-08-17,BAL,BOS,643376,Danny Jansen,643376,BOS,C
2024-08-17,BAL,BOS,668939,Adley Rutschman,668939,BAL,C
2024-08-17,BAL,BOS,543510,James McCann,543510,BAL,C
2024-08-17,CHC,TOR,665804,Miguel Amaya,665804,CHC,C
2024-08-17,CHC,TOR,661531,Brian Serven,661531,FA,C
2024-08-17,CHC,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-08-17,CIN,KC,666023,Freddy Fermin,666023,KC,C
2024-08-17,CIN,KC,663886,Tyler Stephenson,663886,CIN,C
2024-08-17,COL,SD,669134,Luis Campusano,669134,SD,C
2024-08-17,COL,SD,691011,Drew Romo,691011,COL,C
2024-08-17,DET,NYY,693307,Dillon Dingler,693307,DET,C
2024-08-17,DET,NYY,669224,Austin Wells,669224,NYY,C
2024-08-17,HOU,CWS,673237,Yainer Diaz,673237,HOU,C
2024-08-17,HOU,CWS,642020,Chuckie Robinson,642020,CHW,C
2024-08-17,LAA,ATL,669221,Sean Murphy,669221,ATL,C
2024-08-17,LAA,ATL,681351,Logan O’Hoppe,681351,LAA,C
2024-08-17,LAA,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-08-17,MIL,CLE,596142,Gary Sanchez,596142,MIL,C
2024-08-17,MIL,CLE,595978,Austin Hedges,595978,CLE,C
2024-08-17,MIL,CLE,666310,Bo Naylor,666310,CLE,C
2024-08-17,NYM,MIA,682626,Francisco Alvarez,682626,NYM,C
2024-08-17,NYM,MIA,663743,Nick Fortes,663743,MIA,C
